nro_siniestro_gw,nro_situacion,id._publico_exposicion,codigo_plan_cobertura,plan_cobertura,nombre_exposicion,cobertura_principal,codigo_tipo_transaccion,usuario_creador,monto_transaccion,fecha_pago,tipo_vehiculo,grupo_tipo_vehiculo_alternativo,marca_vehiculo,modelo_vehiculo,año_mes_fecha_pago,usd_blue,ipc_factor,pago_ipc,pago_usd
4-3133117,1,cc:306573,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,SKUNICIC,4516639.0,2024-03-13,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2024-03-01,1001.6037735849056,2.067737298,9339222.921901422,4509.406932278422
4-3133123,1,cc:306576,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DDEBASTO,9632400.0,2024-03-22,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,UP,2024-03-01,1001.6037735849056,2.067737298,19917272.7492552,9616.976547047188
4-3133123,1,cc:306576,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,9632400.0,2024-03-22,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,UP,2024-03-01,1001.6037735849056,2.067737298,19917272.7492552,9616.976547047188
4-3133158,1,cc:306706,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,9830108.0,2024-03-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SANDERO,2024-03-01,1001.6037735849056,2.067737298,20326080.954968184,9814.367975887728
4-3133158,1,cc:306706,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MDSALVAT,9830108.0,2024-03-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SANDERO,2024-03-01,1001.6037735849056,2.067737298,20326080.954968184,9814.367975887728
4-3133188,1,cc:306724,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,5325726.0,2024-03-13,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,KA,2024-03-01,1001.6037735849056,2.067737298,11012202.289128348,5317.198417632099
4-3133265,1,cc:306936,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,YPIZARRO,6196428.0,2024-03-23,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2024-03-01,1001.6037735849056,2.067737298,12812585.289971543,6186.506244701894
4-3133265,1,cc:306936,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,6196428.0,2024-03-23,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2024-03-01,1001.6037735849056,2.067737298,12812585.289971543,6186.506244701894
4-3133266,1,cc:306938,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MPUCHEU,1733242.0,2024-04-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,UNO,2024-04-01,1004.75,1.899936419,3293049.598740398,1725.048021895994
4-3133266,1,cc:306938,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,GRFERNAN,1733242.0,2024-04-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,FIAT,UNO,2024-04-01,1004.75,1.899936419,3293049.598740398,1725.048021895994
4-3133406,1,cc:307077,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,NRETAMAL,13315527.0,2024-03-21,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,27533011.820426047,13294.206103419045
4-3133406,1,cc:307077,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MAROMERO,13315527.0,2024-03-21,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,27533011.820426047,13294.206103419045
4-3133429,1,cc:311093,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,17811438.0,2024-03-26,JEEP/CAM.FAM,JEEPS,CITROEN,C4 CACTUS VTI 115 FEEL PACK,2024-03-01,1001.6037735849056,2.067737298,36829374.68361452,17782.918225487425
4-3133447,1,cc:344659,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,13000000.0,2024-05-13,P GII +1000Kg,PICK UPS,FORD,RANGER,2024-05-01,1119.5833333333333,1.823769812,23709007.556,11611.462597692594
4-3133474,1,cc:324878,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SVIGNA,17487223.0,2024-04-15,JEEP/CAM.FAM,JEEPS,HONDA,HRV,2024-04-01,1004.75,1.899936419,33224611.844874438,17404.55138094053
4-3133474,1,cc:324878,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,NRETAMAL,17487223.0,2024-04-15,JEEP/CAM.FAM,JEEPS,HONDA,HRV,2024-04-01,1004.75,1.899936419,33224611.844874438,17404.55138094053
4-3133514,1,cc:307187,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,6770726.0,2024-03-14,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SANDERO,2024-03-01,1001.6037735849056,2.067737298,14000082.684738347,6759.884675520392
4-3133663,1,cc:307378,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,15082591.0,2024-03-14,P GII +1000Kg,PICK UPS,FORD,F-100,2024-03-01,1001.6037735849056,2.067737298,31186835.96117912,15058.440670622587
4-3133663,1,cc:307378,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,15082591.0,2024-03-14,P GII +1000Kg,PICK UPS,FORD,F-100,2024-03-01,1001.6037735849056,2.067737298,31186835.96117912,15058.440670622587
4-3133663,1,cc:307378,35,PLAN COMPACTO L2 (EX 35),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DTALOTTI,15082591.0,2024-03-14,P GII +1000Kg,PICK UPS,FORD,F-100,2024-03-01,1001.6037735849056,2.067737298,31186835.96117912,15058.440670622587
4-3133733,1,cc:307579,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,11488840.0,2024-03-28,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,VENTO,2024-03-01,1001.6037735849056,2.067737298,23755902.97875432,11470.444004897805
4-3133739,1,cc:307635,35,PLAN COMPACTO L2 (EX 35),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,NRETAMAL,36461581.0,2024-03-19,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2024-03-01,1001.6037735849056,2.067737298,75392970.97774814,36403.198511820665
4-3133739,1,cc:307635,35,PLAN COMPACTO L2 (EX 35),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,AFUNES,36461581.0,2024-03-19,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2024-03-01,1001.6037735849056,2.067737298,75392970.97774814,36403.198511820665
4-3133821,1,cc:307744,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,55200000.0,2024-03-14,JEEP/CAM.FAM,JEEPS,BMW,X4 28I,2024-03-01,1001.6037735849056,2.067737298,114139098.8496,55111.61345012716
4-3134272,1,cc:308485,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERES,7136000.0,2024-04-25,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2024-04-01,1004.75,1.899936419,13557946.285984,7102.264244837024
4-3134278,1,cc:308529,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,JGRIMBER,30347325.0,2024-03-19,JEEP/CAM.FAM,JEEPS,AUDI,Q5 3.0 TDI QUATTRO,2024-03-01,1001.6037735849056,2.067737298,62750295.79702785,30298.73269285109
4-3134278,1,cc:308529,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ERUIZ,30347325.0,2024-03-19,JEEP/CAM.FAM,JEEPS,AUDI,Q5 3.0 TDI QUATTRO,2024-03-01,1001.6037735849056,2.067737298,62750295.79702785,30298.73269285109
4-3134480,1,cc:308931,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,HZALAZAR,17091807.0,2024-03-21,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,35341366.82411748,17064.439502684374
4-3134480,1,cc:308931,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,NRETAMAL,17091807.0,2024-03-21,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,35341366.82411748,17064.439502684374
4-3134518,1,cc:309103,25,"25 - R.C., ACC, INCENDIO Y ROBO TOTAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,HZALAZAR,2931019.0,2024-03-26,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2024-03-01,1001.6037735849056,2.067737298,6060577.307446661,2926.3258359235188
4-3134518,1,cc:309103,25,"25 - R.C., ACC, INCENDIO Y ROBO TOTAL",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,FLIBERAT,2931019.0,2024-03-26,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2024-03-01,1001.6037735849056,2.067737298,6060577.307446661,2926.3258359235188
4-3134521,1,cc:354264,30,PLAN PRIVILEGIO L2 (EX 30),(6) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SVIGNA,14427223.0,2024-06-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,POLO,2024-06-01,1278.611111111111,1.743948158,25160328.975905236,11283.511362155117
4-3134521,1,cc:354264,30,PLAN PRIVILEGIO L2 (EX 30),(6) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,14427223.0,2024-06-05,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,POLO,2024-06-01,1278.611111111111,1.743948158,25160328.975905236,11283.511362155117
4-3134557,19,cc:309125,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,12005500.0,2024-03-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,508,2024-03-01,1001.6037735849056,2.067737298,24824220.131139,11986.276726005462
4-3134701,1,cc:314203,30,PLAN PRIVILEGIO L2 (EX 30),(4) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERES,13040000.0,2024-03-26,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,26963294.36592,13019.120278798155
4-3134719,1,cc:309346,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,11568458.0,2024-03-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2024-03-01,1001.6037735849056,2.067737298,23920532.086946484,11549.934520109258
4-3134719,1,cc:309346,30,PLAN PRIVILEGIO L2 (EX 30),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DTALOTTI,11568458.0,2024-03-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2024-03-01,1001.6037735849056,2.067737298,23920532.086946484,11549.934520109258
4-3134745,1,cc:309298,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,DSECRETI,6581019.0,2024-03-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,207,2024-03-01,1001.6037735849056,2.067737298,13607818.445146661,6570.481435433739
4-3134745,1,cc:309298,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MVINCIGU,6581019.0,2024-03-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,207,2024-03-01,1001.6037735849056,2.067737298,13607818.445146661,6570.481435433739
4-3134765,1,cc:330338,30,PLAN PRIVILEGIO L2 (EX 30),(4) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MFERES,11420000.0,2024-04-18,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,308,2024-04-01,1004.75,1.899936419,21697273.90498,11366.011445633241
4-3134812,1,cc:345871,30,PLAN PRIVILEGIO L2 (EX 30),(4) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,8022600.0,2024-05-13,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,SURAN,2024-05-01,1119.5833333333333,1.823769812,14631375.693751201,7165.701525865278
4-3134820,1,cc:317591,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,11255638.0,2024-04-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2024-04-01,1004.75,1.899936419,21384996.555280324,11202.426474247326
4-3134846,1,cc:309562,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DSECRETI,14225726.0,2024-03-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2024-03-01,1001.6037735849056,2.067737298,29415064.241328347,14202.947687670718
4-3134846,1,cc:309562,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,14225726.0,2024-03-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FOCUS,2024-03-01,1001.6037735849056,2.067737298,29415064.241328347,14202.947687670718
4-3134872,1,cc:309672,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,7919438.0,2024-04-03,P GII +1000Kg,PICK UPS,CHEVROLET,PICK-UP S-10,2024-04-01,1004.75,1.899936419,15046428.674212523,7881.998507091316
4-3134909,1,cc:309706,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,LEOGOMEZ,22099476.0,2024-03-22,JEEP/CAM.FAM,JEEPS,AUDI,Q5 2.0T FSI QUATTRO,2024-03-01,1001.6037735849056,2.067737298,45695910.79145585,22064.09019497033
4-3134909,1,cc:309706,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,22099476.0,2024-03-22,JEEP/CAM.FAM,JEEPS,AUDI,Q5 2.0T FSI QUATTRO,2024-03-01,1001.6037735849056,2.067737298,45695910.79145585,22064.09019497033
4-3134909,1,cc:309706,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DSECRETI,22099476.0,2024-03-22,JEEP/CAM.FAM,JEEPS,AUDI,Q5 2.0T FSI QUATTRO,2024-03-01,1001.6037735849056,2.067737298,45695910.79145585,22064.09019497033
4-3134972,1,cc:309850,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,17075074.24,2024-04-16,P GI H/1000Kg,PICK UPS,VOLKSWAGEN,SAVEIRO,2024-04-01,1004.75,1.899936419,32441555.405704744,16994.35107240607
4-3134972,1,cc:309850,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,ESEGOVIA,17075074.24,2024-04-16,P GI H/1000Kg,PICK UPS,VOLKSWAGEN,SAVEIRO,2024-04-01,1004.75,1.899936419,32441555.405704744,16994.35107240607
4-3135026,1,cc:309796,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,5210000.0,2024-03-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,CLIO,2024-03-01,1001.6037735849056,2.067737298,10772911.32258,5201.657718752944
4-3135042,1,cc:309907,0,PLAN SELECTO L2 (EX L200),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MFERES,9500000.0,2024-03-20,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,MEGANE,2024-03-01,1001.6037735849056,2.067737298,19643504.331,9484.788546670434
4-3135071,1,cc:310026,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,LCBRUNO,11361681.0,2024-03-22,P GII +1000Kg,PICK UPS,FORD,RANGER,2024-03-01,1001.6037735849056,2.067737298,23492971.571677938,11343.48861260243
4-3135071,1,cc:310026,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,FLIBERAT,11361681.0,2024-03-22,P GII +1000Kg,PICK UPS,FORD,RANGER,2024-03-01,1001.6037735849056,2.067737298,23492971.571677938,11343.48861260243
4-3135099,1,cc:310055,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MVINCIGU,40747.0,2024-03-26,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2024-03-01,1001.6037735849056,2.067737298,84254.09168160599,40.68175567486107
4-3135147,1,cc:310093,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,13946331.0,2024-03-23,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,28837348.778953638,13924.00005651314
4-3135147,1,cc:310093,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DDEBASTO,13946331.0,2024-03-23,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,28837348.778953638,13924.00005651314
4-3135147,1,cc:310093,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,LCBRUNO,13946331.0,2024-03-23,P GII +1000Kg,PICK UPS,TOYOTA,HILUX,2024-03-01,1001.6037735849056,2.067737298,28837348.778953638,13924.00005651314
4-3135149,1,cc:310095,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ERUIZ,3922067.0,2024-04-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2024-04-01,1004.75,1.899936419,7451677.931058073,3903.5252550385667
4-3135149,1,cc:310095,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,FLIBERAT,3922067.0,2024-04-06,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,CORSA,2024-04-01,1004.75,1.899936419,7451677.931058073,3903.5252550385667
4-3135151,1,cc:309974,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,LCBRUNO,16427223.0,2024-03-19,P GI H/1000Kg,PICK UPS,RENAULT,KANGOO,2024-03-01,1001.6037735849056,2.067737298,33967181.69966345,16400.91963831591
4-3135151,1,cc:309974,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,DTALOTTI,16427223.0,2024-03-19,P GI H/1000Kg,PICK UPS,RENAULT,KANGOO,2024-03-01,1001.6037735849056,2.067737298,33967181.69966345,16400.91963831591
4-3135157,1,cc:319263,0,PLAN SELECTO L2 (EX L200),(4) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MDSALVAT,1954200.0,2024-04-23,AUT/FAM/M.VAN,AUTOS PARTICULARES,CHEVROLET,AVEO,2024-04-01,1004.75,1.899936419,3712855.7500098003,1944.9614331923365
4-3135257,4,cc:345469,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,MVIVIANO,25575726.0,2024-05-13,P GII +1000Kg,PICK UPS,CHRYSLER,RAM,2024-05-01,1119.5833333333333,1.823769812,46644236.998783514,22843.96814291031
4-3135262,1,cc:335536,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,12130806.0,2024-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2024-04-01,1004.75,1.899936419,23047760.111223716,12073.457078875343
4-3135262,1,cc:335536,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,UZACCO,12130806.0,2024-04-29,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2024-04-01,1004.75,1.899936419,23047760.111223716,12073.457078875343
4-3135312,1,cc:310318,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,SKUNICIC,6000000.0,2024-03-27,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,VOYAGE,2024-03-01,1001.6037735849056,2.067737298,12406423.787999999,5990.392766318169
4-3135322,1,cc:310326,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,DTALOTTI,4541800.0,2024-03-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2024-03-01,1001.6037735849056,2.067737298,9391249.2600564,4534.527644343977
4-3135322,1,cc:310326,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,UZACCO,4541800.0,2024-03-19,AUT/FAM/M.VAN,AUTOS PARTICULARES,VOLKSWAGEN,GOL,2024-03-01,1001.6037735849056,2.067737298,9391249.2600564,4534.527644343977
4-3135382,1,cc:310640,34,PLAN IGNIS L2 (EX 34),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,MFERES,6585726.0,2024-03-23,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,SANDERO,2024-03-01,1001.6037735849056,2.067737298,13617551.284608347,6575.180898558915
4-3135429,1,cc:310679,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,10850000.0,2024-04-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,PEUGEOT,208,2024-04-01,1004.75,1.899936419,20614310.14615,10798.706145807415
4-3135574,1,cc:319047,30,PLAN PRIVILEGIO L2 (EX 30),(3) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,JGRIMBER,20099726.0,2024-04-04,P GII +1000Kg,PICK UPS,VOLKSWAGEN,AMAROK,2024-04-01,1004.75,1.899936419,38188201.4393212,20004.703657626276
4-3135714,1,cc:311419,0,PLAN SELECTO L2 (EX L200),(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MDSALVAT,5880000.0,2024-06-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,FIESTA,2024-06-01,1278.611111111111,1.743948158,10254415.16904,4598.739952205084
4-3135837,2,cc:311618,30,PLAN PRIVILEGIO L2 (EX 30),(2) Destrucción Total - Incendio Total (Autos particulares),Incendio Total,Payment,DSECRETI,13000000.0,2024-03-27,P GI H/1000Kg,PICK UPS,FIAT,FIORINO,2024-03-01,1001.6037735849056,2.067737298,26880584.873999998,12979.1843270227
4-3135966,1,cc:311801,30,PLAN PRIVILEGIO L2 (EX 30),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,GRFERNAN,11548926.0,2024-04-03,AUT/FAM/M.VAN,AUTOS PARTICULARES,TOYOTA,ETIOS,2024-04-01,1004.75,1.899936419,21942225.107735995,11494.327942274198
4-3136123,1,cc:311964,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,ESEGOVIA,4405127.0,2024-03-23,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,MONDEO,2024-03-01,1001.6037735849056,2.067737298,9108645.400326846,4398.07348591881
4-3136123,1,cc:311964,29,"29 - R.C., ACC TOT, INC Y ROBO TOT/PAR",(1) Robo Total - Robo y Hurto Total (Autos particulares),Robo Total,Payment,MFERES,4405127.0,2024-03-23,AUT/FAM/M.VAN,AUTOS PARTICULARES,FORD,MONDEO,2024-03-01,1001.6037735849056,2.067737298,9108645.400326846,4398.07348591881
4-3136382,1,cc:312368,0,PLAN SELECTO L2 (EX L200),(1) Destrucción Total - Accidente Total (Autos particulares),Destrucción Total,Payment,FLIBERAT,8650000.0,2024-04-22,AUT/FAM/M.VAN,AUTOS PARTICULARES,RENAULT,KWID,2024-04-01,1004.75,1.899936419,16434450.02435,8609.10674297089
