año,AUT,marca,modelo,Codigo Modelo La Segunda,prima_dev_hist,prima_dev_ipc,ar_t,ns_t,ns_t_nro_sin,is_t,is_t_ipc
2024,AUT,AGRALE,AGRALE,AGRALE 6000 FURGOVAN,140465,215010,1,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE A 10000,0,0,0,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE 7500 RD E-MEC,0,0,0,0,0,0,0
2024,AUT,AGRALE,AGRALE,DEUTZ AGRALE 116/31 08,232191,368633,1,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE,0,0,0,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE MA 8.5 EURO III,1145903,1764591,7,1,1,1669232,2659899
2024,AUT,AGRALE,AGRALE,AGRALE 8700 S,0,0,0,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE BX 6150,0,0,0,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE 6000 RD DOBLE CABINA,0,0,0,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE A 8700 4X4,18847,27309,0,0,0,0,0
2024,AUT,AGRALE,AGRALE,AGRALE 7215,0,0,0,0,0,0,0
2024,AUT,AGRALE,MARRUA,AGRALE MARRUA AM100 DC,0,0,0,0,0,0,0
2024,AUT,AGRALE,MARRUA,AGRALE MARRUA AM100,125509,199725,1,0,0,0,0
2024,AUT,AGRALE,MARRUA,AGRALE MA 8.7 V 4200 MEC,152403,222303,1,0,0,0,0
2024,AUT,AGRALE,STARK,AGRALE STARK CHASIS CORTO TURBO,0,0,0,0,0,0,0
2024,AUT,AGRALE,STARK,AGRALE STARK CHASIS LARGO TURBO,0,0,0,0,0,0,0
2024,AUT,AGRALE,STARK,AGRALE STARK CHASIS LARGO,0,0,0,0,0,0,0
2024,AUT,AGRALE,STARK,AGRALE STARK CHASIS CORTO TURBO 3§ EJE,0,0,0,0,0,0,0
2024,AUT,AGRALE,STARK,AGRALE STARK CHASIS CORTO,0,0,0,0,0,0,0
2024,AUT,AGRALE,STALLION,AGRALE STALLION 15-160 CHASIS CORTO,0,0,0,0,0,0,0
2024,AUT,AGRALE,STALLION,AGRALE STALLION 15-160 CHASIS LARGO,0,0,0,0,0,0,0
2024,AUT,AGRALE,STALLION,AGRALE STALLION 12-130 CHASIS CORTO,0,0,0,0,0,0,0
2024,AUT,AGRALE,DYNAMIC,AGRALE DYNAMIC D/CAB,0,0,0,0,0,0,0
2024,AUT,AGRALE,DYNAMIC,AGRALE DYNAMIC CHASIS LARGO,0,0,0,0,0,0,0
2024,AUT,AGRALE,DYNAMIC,AGRALE DYNAMIC CHASIS CORTO,0,0,0,0,0,0,0
2024,AUT,RANDON,RANDON,RANDON (OTROS TRACTORES),0,0,0,0,0,0,0
2024,AUT,RANDON,RANDON,RANDON (OTROS TRACTORES),0,0,0,0,0,0,0
2024,AUT,RANDON,RANDON,RANDON,0,0,0,0,0,0,0
2024,AUT,RANDON,RANDON,RANDON INDECAR,0,0,0,0,0,0,0
2024,AUT,RANDON,RANDON,RANDON RQ PT GR 0322,0,0,0,0,0,0,0
2024,AUT,RANDON,RK,RANDON RK 406 B 4X4,0,0,0,0,0,0,0
2024,AUT,OMBU,OMBU,OMBU (ACOPLADO),0,0,0,0,0,0,0
2024,AUT,OMBU,OMBU,OMBU (SEMI-REMOLQUE),0,0,0,0,0,0,0
2024,AUT,OMBU,OMBU,OMBU F-5000,0,0,0,0,0,0,0
2024,AUT,OMBU,OMBU,OMBU BARANDAS VOLCABLES,0,0,0,0,0,0,0
2024,AUT,OMBU,OMBU,OMBU,0,0,0,0,0,0,0
2024,AUT,OMBU,FULL TRAILER,OMBU FULL TRAILER,0,0,0,0,0,0,0
2024,AUT,OMBU,PAO,OMBU PAO 3000,0,0,0,0,0,0,0
2024,AUT,OMBU,PAO,OMBU PAO 3500,0,0,0,0,0,0,0
2024,AUT,FERRARI,458,FERRARI 458 SPIDER,0,0,0,0,0,0,0
2024,AUT,FERRARI,458,FERRARI 458 ITALIA,223206,341417,2,0,0,0,0
2024,AUT,FERRARI,488,FERRARI 488 GTB,3069235,4140349,1,0,0,0,0
2024,AUT,FERRARI,488,FERRARI 488 SPYDER,119126,178863,1,0,0,0,0
2024,AUT,FERRARI,CALIFORNIA,FERRARI CALIFORNIA,162201,274684,1,0,0,0,0
2024,AUT,FERRARI,355,FERRARI 355 BERLINETTA,0,0,0,0,0,0,0
2024,AUT,FERRARI,355,FERRARI 355 GTS,0,0,0,0,0,0,0
2024,AUT,FERRARI,355,FERRARI 355 BERLINETTA F1,25464,36593,1,0,0,0,0
2024,AUT,FERRARI,456,FERRARI 456 GT 2+2,27476,42693,1,0,0,0,0
2024,AUT,FERRARI,308,FERRARI 308 GTB,146257,231956,1,0,0,0,0
2024,AUT,FERRARI,FF,FERRARI FF,0,0,0,0,0,0,0
2024,AUT,FERRARI,430,FERRARI 430,92537,145059,1,0,0,0,0
2024,AUT,FERRARI,430,FERRARI 430 F1,205103,332521,1,0,0,0,0
2024,AUT,FERRARI,430,FERRARI 430 SPIDER F1,0,0,0,0,0,0,0
2024,AUT,FERRARI,430,FERRARI 430 SCUDERIA,0,0,0,0,0,0,0
2024,AUT,FERRARI,360,FERRARI 360,706223,1115244,1,0,0,0,0
2024,AUT,FERRARI,348,FERRARI 348 TB,0,0,0,0,0,0,0
2024,AUT,FERRARI,348,FERRARI 348 TB,0,0,0,0,0,0,0
2024,AUT,FERRARI,296,FERRARI 296 GTS SPIDER,325604,518860,1,0,0,0,0
2024,AUT,FERRARI,PORTOFINO,FERRARI PORTOFINO M,257172,407193,1,0,0,0,0
2024,AUT,CAIMAN,SP,CAIMAN SP 3228,0,0,0,0,0,0,0
2024,AUT,CAIMAN,SP,CAIMAN SP,0,0,0,0,0,0,0
2024,AUT,CAIMAN,SP,CAIMAN SP 3225,0,0,0,0,0,0,0
2024,AUT,CAIMAN,SE,CAIMAN SE,0,0,0,0,0,0,0
2024,AUT,CAIMAN,SPHC,CAIMAN SPHC,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 835 E,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 307,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 856,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 932 N,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 6225,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 833,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 6225,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 514,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 812,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 514 K,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 835 E,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 6150,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 6065,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 812,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 312,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 312,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 833,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 856,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 307,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 6150,0,0,0,0,0,0,0
2024,AUT,LONKING,CDM,LONKING CDM 936 N,0,0,0,0,0,0,0
2024,AUT,LONKING,LD,LONKING LD160,0,0,0,0,0,0,0
2024,AUT,LONKING,LD,LONKING LD160,0,0,0,0,0,0,0
2024,AUT,LONKING,LG,LONKING LG25DT,0,0,0,0,0,0,0
2024,AUT,LONKING,LG,LONKING LG40DT,0,0,0,0,0,0,0
2024,AUT,LONKING,LG,LONKING LG 35 DT,0,0,0,0,0,0,0
2024,AUT,LONKING,LG30DT,LONKING LG30DT,0,0,0,0,0,0,0
2024,AUT,MAURO,MAURO,MAURO (ACOPLADO),0,0,0,0,0,0,0
2024,AUT,MAURO,MAURO,MAURO,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 250 TEKKEN,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 500 TEKKEN ALUMINIO,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 200 CZ,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 500 TEKKEN RAYO,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 300 TEKKEN FI,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 250 CZ T,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 250 CZ L,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 500 TEKKEN RAYO FULL,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 450 RALLY,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 500 TEKKEN ALU FULL,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 500 MOTRAC,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 250 TEKKEN FULL,0,0,0,0,0,0,0
2024,AUT,JAWA,CROSS,JAWA 250 CZ R,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 150 SUPERNOVA,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350 BOBBER,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350 CAFE RACER,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 600 DAYTONA,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350-9,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350 SPYDER (L/N),0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 400 DAYTONA,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350 RUTA 40,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 400 CAFE RACER,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 250 CUSTOM 9 FI,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 300-9,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 300-6,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350 DAYTONA (ABS),0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 800 V RVM,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350 DAYTONA,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 350-6 SPYDER,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 600 RVM,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 650 RVM CF TOURING,0,0,0,0,0,0,0
2024,AUT,JAWA,BUSSINES,JAWA 250 CUSTOM,0,0,0,0,0,0,0
2024,AUT,JAWA,SPORT,JAWA DD 300 E,0,0,0,0,0,0,0
2024,AUT,JAWA,SPORT,JAWA 640 CLASSIC,0,0,0,0,0,0,0
2024,AUT,JAWA,SPORT,JAWA 250 RVM F5 FI,0,0,0,0,0,0,0
2024,AUT,JAWA,SPORT,JAWA,0,0,0,0,0,0,0
2024,AUT,JAWA,SPORT,JAWA 250 RVM F4,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI TNT 25,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI ZAFFERANO 250,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI SETA 125,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI TNT 135,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI TNT 600 GT,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI TNT 15,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI BN 302,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI TX 200 EN,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI TRK 502,0,0,0,0,0,0,0
2024,AUT,BENELLI,ON/OFF,BENELLI TNT 600,0,0,0,0,0,0,0
2024,AUT,BENELLI,CUB,BENELLI TARGET 125,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI IMPERIALE 400,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 600 I,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 251 S,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI 180 S,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 300,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 250,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI RK6 600,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 600,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI S 180,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI LEONCINO 800,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI LEONCINO 500,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 150,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 600 GT,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI LEONCINO 250,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 302 S,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI SPORT CRUISER 502 C,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 302 R,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 135,0,0,0,0,0,0,0
2024,AUT,BENELLI,SPORT,BENELLI TNT 752S,0,0,0,0,0,0,0
2024,AUT,BENELLI,CALLE,BENELLI RK 150,0,0,0,0,0,0,0
2024,AUT,BENELLI,CALLE,BENELLI KEEWAY KLIGHT 202,0,0,0,0,0,0,0
2024,AUT,BENELLI,CALLE,BENELLI V 302C,0,0,0,0,0,0,0
2024,AUT,BENELLI,TURISMO,BENELLI TRK 702 X,0,0,0,0,0,0,0
2024,AUT,BENELLI,TURISMO,BENELLI TRK 502 X,0,0,0,0,0,0,0
2024,AUT,BENELLI,TURISMO,BENELLI TRK 502,0,0,0,0,0,0,0
2024,AUT,BENELLI,TURISMO,BENELLI TRK 251 ST,0,0,0,0,0,0,0
2024,AUT,BENELLI,TURISMO,BENELLI TRK 251 FULL,0,0,0,0,0,0,0
2024,AUT,BENELLI,TURISMO,BENELLI TRK 702,0,0,0,0,0,0,0
2024,AUT,BENELLI,SCOOTER,BENELLI CAFFENERO 150,0,0,0,0,0,0,0
2024,AUT,BENELLI,SCOOTER,BENELLI SETA 125,0,0,0,0,0,0,0
2024,AUT,BENELLI,SCOOTER,BENELLI ZAFFERANO 250,0,0,0,0,0,0,0
2024,AUT,RICHIGER,EA,RICHIGER EA 910,0,0,0,0,0,0,0
2024,AUT,RICHIGER,R650,RICHIGER R650 MXAH,0,0,0,0,0,0,0
2024,AUT,RICHIGER,A93,RICHIGER A93,0,0,0,0,0,0,0
2024,AUT,RICHIGER,T20,RICHIGER T20,0,0,0,0,0,0,0
2024,AUT,RODANTES ALVAREZ,LUXE,RODANTES ALVAREZ LUXE,250215,387336,5,0,0,0,0
2024,AUT,CERRO,ENDURO,CERRO CE 250-16 ROUTER,0,0,0,0,0,0,0
2024,AUT,CERRO,ENDURO,CERRO CE 250-16 PRINCE,0,0,0,0,0,0,0
2024,AUT,CERRO,ENDURO,CERRO COLT 200,0,0,0,0,0,0,0
2024,AUT,CERRO,ENDURO,CERRO CE 200-S 2C SPEED,0,0,0,0,0,0,0
2024,AUT,CERRO,ATV,CERRO CE 250-2 FORMER,0,0,0,0,0,0,0
2024,AUT,CERRO,BUSINESS,CERRO CE 110-21 BIX,0,0,0,0,0,0,0
2024,AUT,CERRO,BUSINESS,CERRO CE 70-7 DOT (DAX),0,0,0,0,0,0,0
2024,AUT,CERRO,BUSINESS,CERRO CE 110-21 BIX TUNNING NEW,0,0,0,0,0,0,0
2024,AUT,CERRO,110,CERRO FIRE CE 110,0,0,0,0,0,0,0
2024,AUT,CERRO,110,CERRO CE 110,0,0,0,0,0,0,0
2024,AUT,CERRO,LIN 110,CERRO LIN 110,0,0,0,0,0,0,0
2024,AUT,CERRO,70,CERRO COW CE 70,0,0,0,0,0,0,0
2024,AUT,CERRO,STREET,CERRO CE 125-R9 SCOOTER 4T,0,0,0,0,0,0,0
2024,AUT,CERRO,STREET,CERRO CE 150,0,0,0,0,0,0,0
2024,AUT,CERRO,STREET,CERRO CE 125-J,0,0,0,0,0,0,0
2024,AUT,CERRO,FLY 110,CERRO FLY 110 CC,0,0,0,0,0,0,0
2024,AUT,AMBROGGIO,AMBOGGIO,AMBROGIO,0,0,0,0,0,0,0
2024,AUT,AGRORAS,AGRORAS,AGRORAS,0,0,0,0,0,0,0
2024,AUT,SANY,STC,SANY STC 750,0,0,0,0,0,0,0
2024,AUT,SANY,STC,SANY STC 75 Y2C,0,0,0,0,0,0,0
2024,AUT,SANY,STC,SANY STC 100 S,0,0,0,0,0,0,0
2024,AUT,SANY,STC,SANY STC75,0,0,0,0,0,0,0
2024,AUT,SANY,STC,SANY STC 1000 S,0,0,0,0,0,0,0
2024,AUT,SANY,STC,SANY STC 800,0,0,0,0,0,0,0
2024,AUT,SANY,STC,SANY STC 75 Y2C,0,0,0,0,0,0,0
2024,AUT,SANY,SRC,SANY SRC4000T,0,0,0,0,0,0,0
2024,AUT,SANY,SRC,SANY SSRC120C,0,0,0,0,0,0,0
2024,AUT,SANY,SAC,SANY SAC 600 E,0,0,0,0,0,0,0
2024,AUT,SANY,SY,SANY SY215C,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 330 8X4 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 270 6X2 R C/D EVO,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 330 6X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 310LL 6X4 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 17-240LL C/D,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 23-240TL C/D,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 210 6X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 260ST 4X2,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 330 6X4 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 310TL 4X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 260 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 260LL 6X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 280 4X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 280 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 330 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 260ST 6X4,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 310LL 4X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 210 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 220 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 270 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 220 6X2 R ST,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 260LL 4X2,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 350 6X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 280 6X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 270LL 6X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 23-210ST,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 330 4X2 R CD EVO,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 17-210ST,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 270 8X4 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 17-240TL C/D,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 270 6X4 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 330 8X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 23-240LL C/D,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 350 4X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,VM,VOLVO CAMION VM 350 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 370 4X2 T/R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 380 4X2 T/R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 370 6X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 420 6X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 370 6X4 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 330 6X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 11-370T SCV 6X2,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 12-340R C/DORMIT LARGO,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 420 4X2 T/R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 11-370T SCV 4X2,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 440 8X4 SCV,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 12-340T C/DORMITORIO,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 330 6X4 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 13-400T 4X2 TA,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 440 6X4 SCV,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 400 6X4 SCV,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 410 6X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 380 6X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 420 6X4 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 480 8X4 SCV,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FM,VOLVO CAMION FM 440 4X2 R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 500 4X2 T/R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 420 6X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 540 6X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 440 6X2 T SCV,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-420T SCV 6X4,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 460 4X2 T/R,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 400 6X2 T SCV,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-380R C/NORMAL,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 420 4X2 T/R,180344,261483,1,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 460 6X4 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-420T TOP CLASS,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-420T C/NORMAL,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 440 6X4 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 540 4X2 T/R,89545,130682,1,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 420 6X4 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 400 4X2 T SCV,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 440 6X2 T LC,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 500 6X4 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 520 4X2 TOP CLASS I-SHIF,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-380R C/GLOBETROTTER,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 400 6X4 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 540 6X4 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-380T SCV 4X2,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 440 4X2 T LC,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-420T C/GLOBETROTTER,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 500 6X2 T,0,0,0,0,0,0,0
2024,AUT,VOLVO CAMION,FH,VOLVO CAMION FH 12-460T TOP CLASS I-SHIF,0,0,0,0,0,0,0
